date,Ta_Avg（℃）,RH-Avg（%）,TC_10cm（℃）,TC_20cm（℃）,TC_30cm（℃）,OT,OT3,EC_10cm（us/cm）,EC_20cm（us/cm）,EC_30cm（us/cm）
2025-06-25 08:45:00,20.50,95.90,25.40,25.60,25.00,17.90,26.10,31.00,37.00,37.00
2025-06-25 08:50:00,20.50,95.80,25.60,25.60,25.00,17.80,26.20,41.00,29.00,43.00
2025-06-25 08:55:00,20.50,95.90,25.50,25.70,25.00,17.90,26.10,33.00,42.00,55.00
2025-06-25 09:00:00,20.60,96.00,25.50,25.70,25.00,17.90,26.10,32.00,33.00,46.00
2025-06-25 09:05:00,20.70,96.10,25.30,25.60,25.00,17.80,26.00,34.00,44.00,39.00
2025-06-25 09:10:00,20.70,96.20,25.40,25.60,25.00,17.90,26.10,33.00,30.00,57.00
2025-06-25 09:15:00,20.70,96.20,25.40,25.70,25.00,17.80,26.10,34.00,30.00,52.00
2025-06-25 09:20:00,20.80,96.30,25.40,25.60,25.00,17.90,26.20,30.00,39.00,44.00
2025-06-25 09:25:00,20.80,96.30,25.30,25.70,25.00,17.70,25.90,34.00,33.00,44.00
2025-06-25 09:30:00,20.90,96.50,25.30,25.60,25.00,18.00,26.10,59.00,41.00,54.00
2025-06-25 09:35:00,21.00,96.40,25.30,25.60,25.00,17.80,26.10,26.00,36.00,59.00
2025-06-25 09:40:00,21.00,96.20,25.30,25.60,25.00,17.80,26.00,31.00,38.00,43.00
2025-06-25 09:45:00,21.00,96.20,25.30,25.60,25.00,17.70,26.10,32.00,36.00,47.00
2025-06-25 09:50:00,21.00,96.20,25.30,25.60,25.00,17.80,26.00,31.00,29.00,41.00
2025-06-25 09:55:00,21.00,96.10,25.30,25.60,25.00,17.70,26.20,31.00,23.00,54.00
2025-06-25 10:00:00,21.00,96.20,25.30,25.60,25.00,17.80,25.90,34.00,29.00,46.00
2025-06-25 10:05:00,21.00,96.00,25.30,25.60,25.00,17.80,26.10,38.00,28.00,46.00
2025-06-25 10:10:00,20.90,95.70,25.30,25.60,25.00,17.80,26.10,23.00,37.00,29.00
2025-06-25 10:15:00,20.90,95.90,25.30,25.60,25.00,17.80,26.10,39.00,23.00,41.00
2025-06-25 10:20:00,21.00,95.90,25.30,25.60,25.00,17.70,26.00,32.00,27.00,41.00
2025-06-25 10:25:00,21.00,96.00,25.30,25.60,25.00,17.80,26.10,40.00,36.00,31.00
2025-06-25 10:30:00,21.00,96.00,25.30,25.60,25.00,17.90,26.00,26.00,22.00,37.00
2025-06-25 10:35:00,21.00,96.00,25.30,25.60,25.00,17.80,26.20,57.00,26.00,41.00
2025-06-25 10:40:00,21.10,96.00,25.30,25.60,25.00,17.90,26.00,32.00,29.00,35.00
2025-06-25 10:45:00,21.10,96.00,25.30,25.60,25.00,17.90,26.00,33.00,29.00,49.00
2025-06-25 10:50:00,21.10,95.70,25.30,25.60,25.00,17.80,26.10,35.00,30.00,41.00
2025-06-25 10:55:00,21.10,95.80,25.30,25.60,25.00,17.80,26.00,31.00,32.00,41.00
2025-06-25 11:00:00,21.10,95.80,25.30,25.60,25.00,17.80,26.20,33.00,27.00,31.00
2025-06-25 11:05:00,21.20,95.60,25.30,25.60,25.00,17.70,26.20,25.00,40.00,41.00
2025-06-25 11:10:00,21.30,95.30,25.30,25.60,25.00,17.90,26.10,33.00,27.00,39.00
2025-06-25 11:15:00,21.40,95.00,25.30,25.60,25.00,17.90,26.00,33.00,29.00,38.00
2025-06-25 11:20:00,21.70,95.00,25.30,25.60,25.00,17.90,26.00,29.00,29.00,41.00
2025-06-25 11:25:00,22.00,95.00,25.30,25.60,25.00,17.90,26.10,33.00,29.00,59.00
2025-06-25 11:30:00,22.30,94.30,25.30,25.60,25.00,17.70,26.10,33.00,26.00,46.00
2025-06-25 11:35:00,22.50,93.30,25.30,25.60,25.00,17.70,26.00,33.00,33.00,33.00
2025-06-25 11:40:00,22.50,92.20,25.30,25.60,25.00,17.80,26.10,33.00,29.00,41.00
2025-06-25 11:45:00,22.50,92.10,25.30,25.60,25.00,17.90,26.10,29.00,27.00,45.00
2025-06-25 11:50:00,22.60,92.00,25.30,25.60,25.00,17.90,26.00,30.00,29.00,57.00
2025-06-25 11:55:00,22.50,91.10,25.30,25.60,25.00,17.90,26.20,33.00,29.00,42.00
2025-06-25 12:00:00,22.60,91.60,25.30,25.60,25.00,18.00,26.10,28.00,20.00,38.00
2025-06-25 12:05:00,22.80,91.40,25.30,25.60,25.00,18.00,25.90,33.00,29.00,49.00
2025-06-25 12:10:00,22.90,91.10,25.30,25.60,25.00,18.00,26.00,33.00,25.00,42.00
2025-06-25 12:15:00,23.10,91.00,25.30,25.60,25.00,18.00,26.00,32.00,34.00,41.00
2025-06-25 12:20:00,23.20,90.10,25.30,25.60,25.00,17.90,26.20,27.00,30.00,39.00
2025-06-25 12:25:00,23.30,89.80,25.30,25.60,25.00,17.90,26.00,41.00,28.00,42.00
2025-06-25 12:30:00,23.60,90.00,25.30,25.60,25.00,17.90,25.90,27.00,49.00,38.00
2025-06-25 12:35:00,23.60,89.00,25.30,25.60,25.00,17.80,26.00,30.00,28.00,41.00
2025-06-25 12:40:00,23.70,88.20,25.30,25.60,25.00,18.00,26.10,28.00,29.00,37.00
2025-06-25 12:45:00,23.90,88.20,25.30,25.60,25.00,18.00,26.10,48.00,31.00,43.00
2025-06-25 12:50:00,24.10,88.00,25.30,25.60,25.00,17.90,25.90,33.00,32.00,35.00
2025-06-25 12:55:00,24.30,87.60,25.30,25.60,25.00,17.90,26.00,33.00,21.00,42.00
2025-06-25 13:00:00,24.30,82.40,25.30,25.60,25.00,18.00,26.20,33.00,25.00,43.00
2025-06-25 13:05:00,24.40,86.70,25.30,25.60,25.00,17.80,26.00,27.00,23.00,44.00
2025-06-25 13:10:00,25.00,87.20,25.30,25.60,25.00,18.00,26.20,33.00,29.00,60.00
2025-06-25 13:15:00,25.60,86.90,25.30,25.60,25.00,17.90,26.00,28.00,30.00,51.00
2025-06-25 13:20:00,25.80,84.50,25.30,25.60,25.00,17.90,26.00,33.00,32.00,41.00
2025-06-25 13:25:00,26.10,83.90,25.30,25.60,25.00,18.00,26.10,34.50,24.00,42.00
2025-06-25 13:30:00,26.40,84.40,25.30,25.60,25.00,18.00,26.00,36.00,34.00,44.00
2025-06-25 13:35:00,26.30,80.70,25.30,25.60,25.00,17.90,26.10,37.50,28.00,38.00
2025-06-25 13:40:00,26.10,81.20,25.30,25.60,25.00,17.80,26.00,34.00,29.00,45.00
2025-06-25 13:45:00,25.80,82.80,25.30,25.60,25.00,17.80,26.10,27.00,27.00,38.00
2025-06-25 13:50:00,25.80,83.40,25.30,25.60,25.00,17.90,26.07,30.00,29.00,39.50
2025-06-25 13:55:00,25.40,80.40,25.30,25.60,25.00,17.70,26.05,34.00,28.00,41.00
2025-06-25 14:00:00,25.20,82.90,25.30,25.60,25.00,17.70,26.00,38.00,28.00,42.00
2025-06-25 14:05:00,25.00,80.40,25.30,25.60,25.00,18.00,26.10,35.00,30.00,43.00
2025-06-25 14:10:00,24.60,81.20,25.30,25.60,25.00,17.80,25.90,29.00,28.00,41.00
2025-06-25 14:15:00,24.40,81.50,25.30,25.60,25.00,17.80,25.90,35.00,30.00,43.00
2025-06-25 14:20:00,24.50,83.10,25.30,25.60,25.00,17.80,25.90,33.00,28.00,41.00
2025-06-25 14:25:00,25.20,85.40,25.30,25.60,25.00,17.80,25.90,35.00,28.00,39.00
2025-06-25 14:30:00,26.10,83.70,25.30,25.60,25.00,17.90,25.90,31.00,30.00,44.00
2025-06-25 14:35:00,26.80,83.40,25.30,25.60,25.00,17.70,25.90,27.00,41.00,42.00
2025-06-25 14:40:00,27.40,82.20,25.30,25.60,25.00,17.70,25.70,32.00,36.00,41.00
2025-06-25 14:45:00,27.90,81.80,25.30,25.60,25.00,17.70,25.70,30.00,30.00,42.00
2025-06-25 14:50:00,27.80,77.60,25.30,25.60,25.00,17.70,26.00,45.00,28.00,38.00
2025-06-25 14:55:00,27.30,76.50,25.30,25.60,25.00,17.70,25.80,32.00,26.00,35.00
2025-06-25 15:00:00,27.10,78.70,25.30,25.60,25.00,17.70,25.90,47.00,23.00,42.00
2025-06-25 15:05:00,27.10,81.20,25.30,25.60,25.00,17.80,25.70,32.00,24.00,39.00
2025-06-25 15:10:00,27.40,81.40,25.30,25.60,25.00,17.80,25.50,32.00,25.00,42.00
2025-06-25 15:15:00,27.60,81.00,25.30,25.60,25.00,17.70,25.80,29.00,29.00,40.00
2025-06-25 15:20:00,27.60,80.40,25.30,25.60,25.00,17.70,25.60,41.00,26.00,39.00
2025-06-25 15:25:00,27.60,77.80,25.30,25.60,25.00,17.70,25.60,31.00,24.00,39.00
2025-06-25 15:30:00,27.70,78.30,25.30,25.60,25.00,17.70,25.70,39.00,29.00,39.00
2025-06-25 15:35:00,27.70,76.80,25.30,25.60,25.00,17.70,25.70,32.00,37.00,34.00
2025-06-25 15:40:00,27.80,78.50,25.30,25.60,25.00,17.70,25.70,46.00,30.00,36.00
2025-06-25 15:45:00,27.60,71.70,25.40,25.60,25.00,17.60,25.70,32.00,26.00,42.00
2025-06-25 15:50:00,27.00,73.40,25.30,25.60,25.00,17.70,25.70,32.00,28.00,53.00
2025-06-25 15:55:00,26.40,73.70,25.40,25.60,25.00,17.70,25.60,30.00,29.00,41.00
2025-06-25 16:00:00,26.60,76.20,25.40,25.60,25.00,17.40,25.60,33.00,23.00,40.00
2025-06-25 16:05:00,27.30,82.80,25.50,25.60,25.00,17.70,25.80,33.00,27.00,42.00
2025-06-25 16:10:00,26.80,73.60,25.60,25.60,25.00,17.70,25.70,28.00,33.00,41.00
2025-06-25 16:15:00,26.40,76.20,25.60,25.60,25.00,17.70,25.60,33.00,28.00,40.00
2025-06-25 16:20:00,27.00,80.80,25.60,25.60,25.00,17.60,25.60,32.00,30.00,38.00
2025-06-25 16:25:00,26.90,75.30,25.80,25.60,25.00,17.60,25.60,36.00,28.00,42.00
2025-06-25 16:30:00,27.10,79.80,25.90,25.60,25.00,17.70,25.60,36.00,28.00,35.00
2025-06-25 16:35:00,27.20,77.00,25.90,25.60,25.00,17.60,25.62,29.00,28.00,34.50
2025-06-25 16:40:00,27.10,74.40,26.00,25.60,25.00,17.70,25.65,32.00,33.00,34.00
2025-06-25 16:45:00,26.40,75.90,26.20,25.60,25.00,17.70,25.80,31.00,31.00,48.00
2025-06-25 16:50:00,26.30,79.30,26.10,25.60,25.00,17.60,25.60,33.00,26.00,42.00
2025-06-25 16:55:00,26.50,80.20,26.10,25.60,25.00,17.70,25.60,34.00,28.00,42.00
2025-06-25 17:00:00,26.50,76.90,26.20,25.60,25.00,17.60,25.40,33.00,26.00,37.00
2025-06-25 17:05:00,26.50,81.10,26.30,25.60,25.00,17.70,25.60,32.00,29.00,44.00
2025-06-25 17:10:00,26.50,78.40,26.20,25.60,25.00,17.60,25.70,31.00,28.00,42.00
2025-06-25 17:15:00,26.10,78.70,26.30,25.60,25.00,17.40,25.60,32.00,21.00,45.00
2025-06-25 17:20:00,26.10,80.50,26.20,25.60,25.00,17.60,25.60,35.00,34.00,44.00
2025-06-25 17:25:00,25.90,78.70,26.30,25.60,25.00,17.50,25.60,31.00,29.00,33.00
2025-06-25 17:30:00,25.70,78.70,26.30,25.60,24.60,17.70,25.60,32.00,23.00,42.00
2025-06-25 17:35:00,25.50,79.60,26.30,25.60,24.60,17.70,25.60,30.00,18.00,37.00
2025-06-25 17:40:00,25.40,80.20,26.30,25.60,24.60,17.70,25.60,25.00,23.00,33.00
2025-06-25 17:45:00,25.30,80.40,26.30,25.60,24.60,17.70,25.60,34.00,38.00,42.00
2025-06-25 17:50:00,25.10,80.70,26.30,25.60,24.60,17.60,25.60,28.00,27.00,45.00
2025-06-25 17:55:00,25.00,80.80,26.30,25.60,24.60,17.60,25.60,42.00,39.00,51.00
2025-06-25 18:00:00,25.00,82.10,26.30,25.60,24.60,17.60,25.60,32.00,29.00,34.00
2025-06-25 18:05:00,25.10,82.70,26.30,25.60,24.60,17.70,25.40,29.00,30.00,45.00
2025-06-25 18:10:00,25.00,82.20,26.30,25.60,24.60,17.60,25.50,33.00,28.00,42.00
2025-06-25 18:15:00,24.80,82.90,26.30,25.60,24.60,17.60,25.60,33.00,28.00,49.00
2025-06-25 18:20:00,24.60,82.20,26.30,25.60,24.60,17.50,25.60,31.00,29.00,42.00
2025-06-25 18:25:00,24.50,83.40,26.30,25.60,24.60,17.70,25.40,30.00,28.00,36.00
2025-06-25 18:30:00,24.40,84.00,26.30,25.60,24.60,17.70,25.40,40.00,39.00,38.00
2025-06-25 18:35:00,24.30,84.70,26.30,25.60,24.60,17.50,25.60,31.00,40.00,69.00
2025-06-25 18:40:00,23.80,84.20,26.30,25.60,24.60,17.60,25.60,34.00,33.00,41.00
2025-06-25 18:45:00,23.50,86.40,26.30,25.60,24.60,17.70,25.60,29.00,35.00,39.00
2025-06-25 18:50:00,23.30,87.80,26.30,25.60,24.60,17.50,25.60,35.00,29.00,40.00
2025-06-25 18:55:00,23.30,88.00,26.30,25.60,24.60,17.50,25.60,32.00,26.00,42.00
2025-06-25 19:00:00,22.90,87.80,26.30,25.60,24.60,17.60,25.60,33.00,44.00,39.00
2025-06-25 19:05:00,22.70,89.00,26.30,25.60,24.60,17.70,25.60,26.00,30.00,42.00
2025-06-25 19:10:00,22.70,90.30,26.30,25.60,24.60,17.70,25.60,35.00,29.00,42.00
2025-06-25 19:15:00,22.70,90.60,26.30,25.60,24.60,17.50,25.60,32.00,27.00,41.00
2025-06-25 19:20:00,22.60,89.70,26.30,25.60,24.60,17.60,25.40,28.00,26.00,38.00
2025-06-25 19:25:00,22.60,90.90,26.30,25.60,24.60,17.70,25.60,29.00,30.00,57.00
2025-06-25 19:30:00,22.60,90.80,26.30,25.60,24.60,17.60,25.60,29.50,23.00,41.00
2025-06-25 19:35:00,22.40,90.60,26.30,25.60,24.60,17.60,25.60,30.00,36.00,42.00
2025-06-25 19:40:00,22.40,91.50,26.30,25.60,24.60,17.60,25.60,27.00,30.00,58.00
2025-06-25 19:45:00,22.40,91.80,26.30,25.60,24.60,17.60,25.60,33.00,36.00,41.00
2025-06-25 19:50:00,22.30,91.10,26.30,25.60,24.60,17.60,25.60,33.00,30.00,42.00
2025-06-25 19:55:00,22.20,91.70,26.30,25.60,24.60,17.60,25.60,31.00,30.00,40.00
2025-06-25 20:00:00,22.20,92.20,26.30,25.60,24.60,17.60,25.60,49.00,21.00,41.00
2025-06-25 20:05:00,22.20,92.40,26.30,25.60,24.60,17.70,25.50,34.00,49.00,41.00
2025-06-25 20:10:00,22.10,91.70,26.30,25.60,24.60,17.60,25.40,40.00,35.00,35.00
2025-06-25 20:15:00,22.00,92.20,26.30,25.60,24.60,17.60,25.60,34.00,22.00,42.00
2025-06-25 20:20:00,22.00,92.50,26.30,25.60,24.60,17.60,25.50,32.00,28.00,40.00
2025-06-25 20:25:00,22.00,92.60,26.20,25.60,24.60,17.50,25.60,37.00,31.00,52.00
2025-06-25 20:30:00,22.00,92.70,26.30,25.60,24.60,17.60,25.60,27.00,27.00,53.00
2025-06-25 20:35:00,22.00,92.70,26.30,25.60,24.60,17.70,25.60,33.00,31.00,43.00
2025-06-25 20:40:00,22.10,92.90,26.30,25.60,24.60,17.60,25.60,36.00,40.00,48.00
2025-06-25 20:45:00,22.00,92.50,26.30,25.60,24.60,17.50,25.60,32.00,22.00,53.00
2025-06-25 20:50:00,22.00,92.70,26.30,25.60,24.60,17.60,25.50,27.00,44.00,34.00
2025-06-25 20:55:00,22.00,93.00,26.30,25.60,24.60,17.70,25.60,33.00,28.00,38.00
2025-06-25 21:00:00,22.00,93.10,26.20,25.60,24.60,17.60,25.40,34.00,28.00,34.00
2025-06-25 21:05:00,22.10,93.30,26.20,25.60,24.60,17.60,25.60,31.00,28.00,47.00
2025-06-25 21:10:00,22.00,92.80,26.20,25.60,24.60,17.60,25.60,30.00,25.00,66.00
2025-06-25 21:15:00,22.00,92.80,26.20,25.60,24.60,17.60,25.60,31.00,32.00,42.00
2025-06-25 21:20:00,22.00,93.10,26.30,25.60,24.60,17.60,25.60,34.00,29.00,44.00
2025-06-25 21:25:00,22.00,93.40,26.10,25.60,24.60,17.60,25.70,33.00,30.00,35.00
2025-06-25 21:30:00,22.10,93.40,26.20,25.60,24.60,17.50,25.60,38.00,28.00,41.00
2025-06-25 21:35:00,22.00,93.50,26.10,25.60,24.60,17.50,25.80,32.00,29.00,42.00
2025-06-25 21:40:00,22.00,93.20,26.30,25.60,24.60,17.70,25.60,34.00,26.00,42.00
2025-06-25 21:45:00,22.00,93.50,26.20,25.60,24.60,17.60,25.60,31.00,28.00,43.00
2025-06-25 21:50:00,22.00,93.70,26.20,25.60,24.60,17.60,25.40,26.00,30.00,41.00
2025-06-25 21:55:00,22.00,93.70,26.10,25.60,24.60,17.60,25.60,30.00,30.00,50.00
2025-06-25 22:00:00,22.00,93.90,26.20,25.60,24.60,17.60,25.80,33.00,28.00,42.00
2025-06-25 22:05:00,22.00,93.90,26.10,25.60,24.60,17.70,25.60,31.00,31.00,61.00
2025-06-25 22:10:00,22.10,94.00,26.10,25.60,24.60,17.50,25.70,32.50,23.00,49.00
2025-06-25 22:15:00,22.10,94.00,26.00,25.60,24.60,17.60,25.60,34.00,28.00,30.00
2025-06-25 22:20:00,22.00,93.80,25.90,25.60,24.60,17.60,25.70,33.00,30.00,46.00
2025-06-25 22:25:00,22.00,93.90,25.80,25.60,24.60,17.60,25.60,29.00,25.00,36.00
2025-06-25 22:30:00,22.00,93.80,25.90,25.60,24.60,17.60,25.60,33.00,29.00,34.00
2025-06-25 22:35:00,21.90,94.10,25.70,25.60,24.60,17.60,25.60,26.00,26.00,41.00
2025-06-25 22:40:00,22.00,94.30,25.60,25.60,24.60,17.60,25.50,28.00,30.00,39.00
2025-06-25 22:45:00,22.00,94.40,25.70,25.60,24.60,17.60,25.60,33.00,28.00,49.00
2025-06-25 22:50:00,22.00,94.30,25.60,25.60,24.60,17.60,25.40,30.00,30.00,42.00
2025-06-25 22:55:00,22.00,94.40,25.60,25.60,24.60,17.70,25.60,28.00,31.00,45.00
2025-06-25 23:00:00,22.00,94.70,25.40,25.60,24.60,17.60,25.50,37.00,30.00,43.00
2025-06-25 23:05:00,22.00,94.50,25.60,25.60,24.60,17.60,25.60,32.00,30.00,59.00
2025-06-25 23:10:00,22.00,94.70,25.30,25.60,24.60,17.60,25.60,34.00,30.00,43.00
2025-06-25 23:15:00,21.90,94.70,25.40,25.60,24.60,17.60,25.60,36.00,36.00,42.00
2025-06-25 23:20:00,21.90,94.70,25.70,25.60,24.60,17.50,25.60,22.00,47.00,38.00
2025-06-25 23:25:00,22.00,94.90,25.50,25.60,24.60,17.60,25.60,37.00,30.00,36.00
2025-06-25 23:30:00,22.00,95.10,25.50,25.60,24.60,17.70,25.60,32.00,29.00,42.00
2025-06-25 23:35:00,22.00,95.10,25.40,25.60,24.60,17.60,25.60,31.00,30.00,36.00
2025-06-25 23:40:00,21.90,95.00,25.30,25.60,24.60,17.60,25.60,32.00,38.00,54.00
2025-06-25 23:45:00,22.00,95.10,25.30,25.60,24.60,17.70,25.60,32.00,35.00,41.00
2025-06-25 23:50:00,21.90,94.90,25.30,25.60,24.60,17.70,25.60,33.00,30.00,41.00
2025-06-25 23:55:00,21.90,95.00,25.30,25.60,24.60,17.60,25.60,27.00,33.00,41.00
2025-06-26 00:00:00,22.00,95.10,25.40,25.60,24.60,17.60,25.70,31.00,30.00,42.00
2025-06-26 00:05:00,22.00,95.00,25.40,25.60,24.60,17.70,25.60,27.00,26.00,40.00
2025-06-26 00:10:00,21.90,95.00,25.30,25.60,24.60,17.60,25.60,33.00,30.00,37.00
2025-06-26 00:15:00,22.00,95.10,25.30,25.60,24.60,17.70,25.70,32.00,33.00,41.00
2025-06-26 00:20:00,21.90,94.90,25.30,25.60,24.60,17.60,25.60,33.00,31.00,42.00
2025-06-26 00:25:00,22.00,95.00,25.30,25.60,24.60,17.70,25.70,32.00,36.00,42.00
2025-06-26 00:30:00,22.00,95.10,25.30,25.60,24.60,17.60,25.60,32.00,30.00,56.00
2025-06-26 00:35:00,21.90,94.70,25.30,25.60,24.60,17.70,25.60,33.00,30.00,38.00
2025-06-26 00:40:00,21.80,94.40,25.30,25.60,24.60,17.60,25.60,32.00,30.00,42.00
2025-06-26 00:45:00,21.80,94.60,25.30,25.60,24.60,17.60,25.70,26.00,25.00,48.00
2025-06-26 00:50:00,21.80,94.50,25.30,25.60,24.60,17.70,25.60,33.00,31.00,36.00
2025-06-26 00:55:00,21.80,94.40,25.30,25.60,24.60,17.60,25.60,37.00,29.00,37.00
2025-06-26 01:00:00,21.80,94.40,25.30,25.60,24.60,17.65,25.60,34.00,29.00,51.00
2025-06-26 01:05:00,21.70,94.50,25.30,25.60,24.60,17.70,25.60,33.00,32.00,59.00
2025-06-26 01:10:00,21.70,94.60,25.30,25.60,24.60,17.60,25.70,33.00,40.00,42.00
2025-06-26 01:15:00,21.80,94.80,25.30,25.60,24.60,17.60,25.60,42.00,24.00,42.00
2025-06-26 01:20:00,21.70,94.80,25.30,25.60,24.60,17.70,25.60,27.00,30.00,42.00
2025-06-26 01:25:00,21.70,94.70,25.30,25.60,24.60,17.70,25.60,27.00,38.00,38.00
2025-06-26 01:30:00,21.70,94.80,25.30,25.60,24.60,17.70,25.60,27.00,42.00,42.00
2025-06-26 01:35:00,21.70,94.70,25.30,25.60,24.60,17.60,25.50,27.00,30.00,56.00
2025-06-26 01:40:00,21.60,94.60,25.30,25.60,24.60,17.70,25.70,39.00,28.00,42.00
2025-06-26 01:45:00,21.60,94.80,25.30,25.60,24.60,17.60,25.60,33.00,31.00,43.00
2025-06-26 01:50:00,21.60,94.40,25.30,25.60,24.60,17.70,25.80,33.00,30.00,42.00
2025-06-26 01:55:00,21.50,94.40,25.30,25.60,24.60,17.60,25.70,33.00,28.00,41.00
2025-06-26 02:00:00,21.30,92.90,25.30,25.60,24.60,17.70,25.60,30.00,30.00,40.00
2025-06-26 02:05:00,21.20,93.20,25.30,25.60,24.60,17.60,25.60,36.00,30.00,46.00
2025-06-26 02:10:00,21.00,93.20,25.30,25.60,24.60,17.60,25.70,31.00,30.00,53.00
2025-06-26 02:15:00,21.00,94.00,25.30,25.60,24.60,17.70,25.60,28.00,32.00,35.00
2025-06-26 02:20:00,20.90,93.20,25.30,25.60,24.60,17.70,25.60,33.00,29.00,41.00
2025-06-26 02:25:00,20.80,92.80,25.30,25.60,24.60,17.50,25.60,31.00,26.00,43.00
2025-06-26 02:30:00,20.80,92.90,25.30,25.60,24.60,17.70,25.60,47.00,32.00,37.00
2025-06-26 02:35:00,20.80,93.40,25.30,25.60,24.60,17.60,25.60,38.00,29.00,42.00
2025-06-26 02:40:00,20.80,93.50,25.30,25.60,24.60,17.60,25.60,31.00,30.00,39.00
2025-06-26 02:45:00,20.80,93.80,25.30,25.60,24.60,17.60,25.60,42.00,36.00,42.00
2025-06-26 02:50:00,20.70,93.30,25.30,25.60,24.60,17.70,25.60,43.00,29.00,42.00
2025-06-26 02:55:00,20.70,93.50,25.30,25.60,24.60,17.70,25.70,41.00,26.00,42.00
2025-06-26 03:00:00,20.80,94.00,25.30,25.60,24.60,17.60,25.60,33.00,33.00,51.00
2025-06-26 03:05:00,20.70,93.40,25.30,25.60,24.60,17.70,25.60,33.00,30.00,43.00
2025-06-26 03:10:00,20.60,93.60,25.30,25.60,24.60,17.70,25.60,44.00,30.00,42.00
2025-06-26 03:15:00,20.60,93.80,25.30,25.60,24.60,17.60,25.60,32.00,30.00,43.00
2025-06-26 03:20:00,20.50,93.60,25.30,25.60,24.60,17.60,25.70,34.00,34.00,40.00
2025-06-26 03:25:00,20.60,93.80,25.30,25.60,24.60,17.60,25.70,31.00,28.00,42.00
2025-06-26 03:30:00,20.50,93.60,25.30,25.60,24.60,17.70,25.60,31.00,30.00,42.00
2025-06-26 03:35:00,20.40,93.80,25.30,25.60,24.60,17.70,25.60,30.00,31.00,39.00
2025-06-26 03:40:00,20.50,94.30,25.30,25.60,24.60,17.60,25.90,32.00,27.00,43.00
2025-06-26 03:45:00,20.40,93.70,25.30,25.60,24.60,17.70,25.60,28.00,36.00,38.00
2025-06-26 03:50:00,20.30,93.90,25.30,25.60,24.60,17.70,25.60,33.00,31.00,52.00
2025-06-26 03:55:00,20.30,93.90,25.30,25.60,24.60,17.50,25.60,33.50,28.00,42.00
2025-06-26 04:00:00,20.30,94.00,25.30,25.60,24.60,17.60,25.60,34.00,23.00,42.00
2025-06-26 04:05:00,20.20,94.00,25.30,25.60,24.60,17.70,25.60,39.00,30.00,52.00
2025-06-26 04:10:00,20.30,94.20,25.30,25.60,24.60,17.50,25.70,39.00,30.00,34.00
2025-06-26 04:15:00,20.30,94.40,25.30,25.60,24.60,17.60,25.70,33.00,43.00,42.00
2025-06-26 04:20:00,20.30,94.60,25.30,25.60,24.60,17.60,25.60,36.00,27.00,42.00
2025-06-26 04:25:00,20.40,94.70,25.30,25.60,24.60,17.60,25.60,35.00,30.00,49.00
2025-06-26 04:30:00,20.40,95.00,25.30,25.60,24.60,17.40,25.60,32.00,27.00,42.00
2025-06-26 04:35:00,20.50,95.10,25.30,25.60,24.60,17.70,25.60,33.00,34.00,40.00
2025-06-26 04:40:00,20.50,95.10,25.30,25.60,24.60,17.60,25.60,34.00,25.00,39.00
2025-06-26 04:45:00,20.50,95.20,25.30,25.60,24.60,17.60,25.70,39.00,31.00,44.00
2025-06-26 04:50:00,20.50,95.30,25.30,25.60,24.60,17.70,25.60,34.00,30.00,38.00
2025-06-26 04:55:00,20.60,95.20,25.30,25.60,24.60,17.70,25.50,33.00,27.00,42.00
2025-06-26 05:00:00,20.60,95.30,25.30,25.60,24.60,17.60,25.60,33.00,31.00,42.00
2025-06-26 05:05:00,20.60,95.40,25.30,25.60,24.60,17.50,25.60,43.00,26.00,38.00
2025-06-26 05:10:00,20.70,95.50,25.30,25.60,24.60,17.60,25.40,29.00,30.00,50.00
2025-06-26 05:15:00,20.70,95.60,25.30,25.60,24.60,17.70,25.50,33.00,43.00,42.00
2025-06-26 05:20:00,20.60,95.40,25.30,25.60,24.60,17.70,25.50,32.00,27.00,39.00
2025-06-26 05:25:00,20.60,95.50,25.30,25.60,24.60,17.50,25.60,33.00,32.00,49.00
2025-06-26 05:30:00,20.60,95.30,25.30,25.60,24.60,17.70,25.70,44.00,27.00,38.00
2025-06-26 05:35:00,20.60,95.30,25.30,25.60,24.60,17.70,25.60,33.00,35.00,59.00
2025-06-26 05:40:00,20.45,94.95,25.30,25.60,24.60,17.70,25.60,30.50,27.50,53.33
2025-06-26 05:45:00,20.30,94.60,25.30,25.60,24.60,17.70,25.60,28.00,20.00,47.67
2025-06-26 05:50:00,20.20,94.80,25.30,25.60,24.60,17.60,25.60,25.00,38.00,42.00
2025-06-26 05:55:00,20.30,95.10,25.30,25.50,24.60,17.70,25.60,34.00,30.00,37.00
2025-06-26 06:00:00,20.20,94.70,25.30,25.60,24.60,17.70,25.60,33.00,29.00,39.00
2025-06-26 06:05:00,20.20,95.00,25.30,25.60,24.60,17.70,25.60,33.00,31.00,42.00
2025-06-26 06:10:00,20.30,95.20,25.30,25.60,24.60,17.40,25.60,60.00,43.00,43.00
2025-06-26 06:15:00,20.20,95.00,25.30,25.60,24.60,17.60,25.50,37.00,30.00,34.00
2025-06-26 06:20:00,20.30,95.30,25.30,25.60,24.60,17.50,25.60,32.00,31.00,44.00
2025-06-26 06:25:00,20.30,95.40,25.30,25.60,24.60,17.70,25.60,33.00,26.00,57.00
2025-06-26 06:30:00,20.30,95.20,25.30,25.60,24.60,17.70,25.60,49.00,43.00,29.00
